ID,Tipo,SKU,GTIN,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas
1,simple,SKU-0001,,CHESTERFIELD 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CHESTERFIELD 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.42,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,1,
2,simple,SKU-0002,,CARTON CHESTERFIELD 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CHESTERFIELD 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,34.71,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,2,
3,simple,SKU-0003,,CHESTERFIELD RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CHESTERFIELD RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,3,
4,simple,SKU-0004,,CARTON CHESTERFIELD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CHESTERFIELD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,41.02,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,4,
5,simple,SKU-0005,,LM BLUE POCKET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LM BLUE POCKET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,5,
6,simple,SKU-0006,,CARTON LM BLUE POCKET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LM BLUE POCKET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,41.15,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,6,
7,simple,SKU-0007,,LM BLUE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LM BLUE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.42,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,7,
8,simple,SKU-0008,,CARTON LM BLUE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LM BLUE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,43.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,8,
9,simple,SKU-0009,,LM FIRST CUT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LM FIRST CUT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.91,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,9,
10,simple,SKU-0010,,CARTON LM FIRST CUT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LM FIRST CUT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,38.62,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,10,
11,simple,SKU-0011,,LM RED POCKET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LM RED POCKET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,11,
12,simple,SKU-0012,,CARTON LM RED POCKET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LM RED POCKET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,41.15,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,12,
13,simple,SKU-0013,,LM RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LM RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.42,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,13,
14,simple,SKU-0014,,CARTON LM RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LM RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,43.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,14,
15,simple,SKU-0015,,LM 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LM 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,15,
16,simple,SKU-0016,,CARTON LM 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LM 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,35.84,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,16,
17,simple,SKU-0017,,MARLBORO BOX 100,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO BOX 100 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.8,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,17,
18,simple,SKU-0018,,CARTON MARLBORO BOX 100,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MARLBORO BOX 100 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,47.46,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,18,
19,simple,SKU-0019,,MARLBORO BOX,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO BOX de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,5.3,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,19,
20,simple,SKU-0020,,CARTON MALBORO BOX,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MALBORO BOX de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,52.5,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,20,
21,simple,SKU-0021,,MARLBORO 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,5.68,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,21,
22,simple,SKU-0022,,CARTON MARLBORO 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MARLBORO 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,44.81,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,22,
23,simple,SKU-0023,,MARLBORO CRAFTED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO CRAFTED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,23,
24,simple,SKU-0024,,CARTON MARLBORO CRAFTED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MARLBORO CRAFTED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,44.81,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,24,
25,simple,SKU-0025,,MARLBORO GOLD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO GOLD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,5.68,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,25,
26,simple,SKU-0026,,CARTON MARLBORO GOLD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MARLBORO GOLD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,56.17,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,26,
27,simple,SKU-0027,,MARLBORO SOFT (PAPEL),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO SOFT (PAPEL) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.8,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,27,
28,simple,SKU-0028,,CARTON MARLBORO SOFT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MARLBORO SOFT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,47.33,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,28,
29,simple,SKU-0029,,MARLBORO POCKET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MARLBORO POCKET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,5.05,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,29,
30,simple,SKU-0030,,CARTON MARLBORO POCKET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MARLBORO POCKET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,49.85,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,30,
31,simple,SKU-0031,,PHILLIPS MORRIS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PHILLIPS MORRIS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.91,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,31,
32,simple,SKU-0032,,CARTON PHILLIPS MORRIS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON PHILLIPS MORRIS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,38.5,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,32,
33,simple,SKU-0033,,PHILLIPS MORRIS 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PHILLIPS MORRIS 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.29,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,33,
34,simple,SKU-0034,,CARTON PHILLIPS MORRIS 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON PHILLIPS MORRIS 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,33.83,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,34,
35,simple,SKU-0035,,TEREA AMBER,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA AMBER de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,35,
36,simple,SKU-0036,,CARTON TEREA AMBER,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA AMBER de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,36,
37,simple,SKU-0037,,TEREA RUSSET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA RUSSET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,37,
38,simple,SKU-0038,,CARTON TEREA RUSSET,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA RUSSET de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,38,
39,simple,SKU-0039,,TEREA SIENNA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA SIENNA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,39,
40,simple,SKU-0040,,CARTON TEREA SIENNA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA SIENNA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,40,
41,simple,SKU-0041,,TEREA TURQUEISE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA TURQUEISE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,41,
42,simple,SKU-0042,,CARTON TEREA TURQUESA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA TURQUESA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,42,
43,simple,SKU-0043,,TEREA YELLOW,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA YELLOW de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,43,
44,simple,SKU-0044,,CARTON TEREA YELLOW,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA YELLOW de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,44,
45,simple,SKU-0045,,TEREA TEAK,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA TEAK de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,45,
46,simple,SKU-0046,,CARTON TEREA TEAK,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA TEAK de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,46,
47,simple,SKU-0047,,TEREA WARM FUSE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA WARM FUSE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,47,
48,simple,SKU-0048,,CARTON TEREA WARM FUSE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA WARM FUSE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,48,
49,simple,SKU-0049,,TEREA SOFT FUSE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto TEREA SOFT FUSE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,49,
50,simple,SKU-0050,,CARTON TEREA SOFT FUSE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON TEREA SOFT FUSE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.88,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,50,
51,simple,SKU-0051,,FIIT REGULAR DEEP,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FIIT REGULAR DEEP de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.41,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,51,
52,simple,SKU-0052,,FIIT REGULAR SKY,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FIIT REGULAR SKY de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.41,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,52,
53,simple,SKU-0053,,FIIT ROXO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FIIT ROXO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.41,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,53,
54,simple,SKU-0054,,FIIT MARINE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FIIT MARINE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.41,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,54,
55,simple,SKU-0055,,BENSON & HEDGES BLUE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BENSON & HEDGES BLUE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,55,
56,simple,SKU-0056,,CARTON BENSON & HEDGES BLUE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON BENSON & HEDGES BLUE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.76,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,56,
57,simple,SKU-0057,,BENSON & HEDGES OPTION,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BENSON & HEDGES OPTION de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.79,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,57,
58,simple,SKU-0058,,CARTON BENSON & HEDGES OPTION,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON BENSON & HEDGES OPTION de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,37.23,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,58,
59,simple,SKU-0059,,BENSON & HEDGES RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BENSON & HEDGES RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,59,
60,simple,SKU-0060,,CARTON BENSON & HEDGES RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON BENSON & HEDGES RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.76,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,60,
61,simple,SKU-0061,,BENSON & HEDGES RED 100,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BENSON & HEDGES RED 100 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.29,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,61,
62,simple,SKU-0062,,CARTON BENSON & HEDGES RED 100,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON BENSON & HEDGES RED 100 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,42.28,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,62,
63,simple,SKU-0063,,BENSON RED 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BENSON RED 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.29,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,63,
64,simple,SKU-0064,,CARTON BENSON 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON BENSON 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,33.7,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,64,
65,simple,SKU-0065,,BENSON CIGARRITOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BENSON CIGARRITOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.03,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,65,
66,simple,SKU-0066,,CARTON BENSON CIGARRITOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON BENSON CIGARRITOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,29.66,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,66,
67,simple,SKU-0067,,CAMEL ACTIVA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CAMEL ACTIVA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.8,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,67,
68,simple,SKU-0068,,CARTON CAMEL ACTIVA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CAMEL ACTIVA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,47.33,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,68,
69,simple,SKU-0069,,CAMEL 23,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CAMEL 23 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,5.05,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,69,
70,simple,SKU-0070,,CARTON CAMEL 23,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CAMEL 23 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,40.26,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,70,
71,simple,SKU-0071,,CAMEL ACTIVA PURPLE CIGARRITOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CAMEL ACTIVA PURPLE CIGARRITOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.15,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,71,
72,simple,SKU-0072,,CARTON CAMEL ACTIVA PURPLE CIGARRITOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CAMEL ACTIVA PURPLE CIGARRITOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,42.28,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,72,
73,simple,SKU-0073,,CAMEL BOX,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CAMEL BOX de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.92,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,73,
74,simple,SKU-0074,,CARTON CAMEL BOX,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CAMEL BOX de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,48.59,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,74,
75,simple,SKU-0075,,CAMEL SOFT (PAPEL),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CAMEL SOFT (PAPEL) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.29,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,75,
76,simple,SKU-0076,,CARTON CAMEL SOFT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CAMEL SOFT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,42.28,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,76,
77,simple,SKU-0077,,CORONAS NEGRO CLASICO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CORONAS NEGRO CLASICO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.91,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,77,
78,simple,SKU-0078,,CARTON CORONAS NEGRO CLASICO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CORONAS NEGRO CLASICO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,38.5,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,78,
79,simple,SKU-0079,,CORONAS RUBIO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CORONAS RUBIO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,79,
80,simple,SKU-0080,,CARTON CORONAS RUBIO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CORONAS RUBIO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,41.02,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,80,
81,simple,SKU-0081,,CORONAS RUBIO DE LA TIERRA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CORONAS RUBIO DE LA TIERRA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.6,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,81,
82,simple,SKU-0082,,CARTON CORONAS RUBIO DE LA TIERRA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CORONAS RUBIO DE LA TIERRA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,35.34,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,82,
83,simple,SKU-0083,,KRUGER,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto KRUGER de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.66,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,83,
84,simple,SKU-0084,,CARTON KRUGER,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON KRUGER de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,36.1,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,84,
85,simple,SKU-0085,,WINSTON BLUE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON BLUE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.42,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,85,
86,simple,SKU-0086,,CARTON WINSTON BLUE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON BLUE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,43.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,86,
87,simple,SKU-0087,,WINSTON CLASSIC,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON CLASSIC de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.92,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,87,
88,simple,SKU-0088,,CARTON WINSTTON CLASSIC,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTTON CLASSIC de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,48.59,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,88,
89,simple,SKU-0089,,WINSTON COMPACT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON COMPACT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.79,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,89,
90,simple,SKU-0090,,CARTON WINSTON COMPACT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON COMPACT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,37.23,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,90,
91,simple,SKU-0091,,WINSTON RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.42,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,91,
92,simple,SKU-0092,,CARTON WINSTON RED,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON RED de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,43.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,92,
